"n.sites","n.post.yrs","n.pre.yrs","psi_bh","c_H","c_S","phi_Hb","delta_s","delta_L","e_S","e_L","g_S","d_L"
112,7,5,0.733460338655603,0.629813135703513,0.443612075052317,0.581278274449287,0.485471997305378,0.457355994829161,0.76878499035954,0.288493173785973,0.721797721222183,0.860719367247564
711,1,3,0.862171367297741,0.0302234170453157,0.961221013244055,0.567990009322716,0.397888208913663,0.0511507332194821,0.898095021599391,0.64898765125433,0.969126032526046,0.62226760320547
96,8,9,0.257456797601469,0.0781102299398044,0.2080691119842,0.665739912330918,0.973711744036945,0.226047242489698,0.900137707181857,0.121937828616216,0.752585711569199,0.824651389599778
490,4,8,0.0660028779165819,0.815741564300307,0.436329581730673,0.84640776108366,0.758692477183789,0.65416494348224,0.855604081132542,0.457087851531571,0.774396703400719,0.954357249824819
617,4,5,0.628874191858899,0.646353231278318,0.0334204340120312,0.263366672409698,0.928965653385199,0.731759960351267,0.66723486955706,0.063570748171187,0.646864086516271,0.587460680465796
545,1,5,0.986928704252094,0.949285478653316,0.513634151725681,0.0814346305822022,0.519865149063407,0.199811600896942,0.652042167561036,0.0763441886266228,0.719025138597144,0.987499852137151
574,3,6,0.618534266416519,0.819500110580819,0.914006717639952,0.57764685458953,0.134445818240661,0.105551631012978,0.726998979737284,0.183770758536947,0.0598698022542521,0.319962326603616
770,5,1,0.350660162877943,0.282501126054279,0.569252481453353,0.531518064433243,0.62219883731571,0.414536470784382,0.111019549179124,0.593964197547035,0.0568216341241496,0.0812918204479618
505,6,3,0.250489533728291,0.266840487416997,0.507855739302398,0.196764922655118,0.397539822409139,0.102050955498469,0.456482376580779,0.928154100549337,0.493007077287906,0.375388471447234
546,1,8,0.668271434880723,0.864506858860725,0.577291352166398,0.382169901869236,0.0178851851731306,0.00173181489823147,0.259612062898092,0.808533369366708,0.720719286350603,0.158290303467796
206,6,4,0.456305853879498,0.294984557351447,0.289029106631153,0.0884726258967305,0.233873219512613,0.125617353909209,0.55380699903958,0.601720732712583,0.807296612263261,0.407721904628701
676,5,6,0.698921660786797,0.668216741473647,0.959946481694002,0.0425722446659347,0.181611177808605,0.0205566508995474,0.00859255437264219,0.950508128179866,0.363402556271758,0.198656104518636
787,10,5,0.347138683625427,0.897199220855744,0.943137575733545,0.386878869711282,0.812307347238436,0.464367525338868,0.670192822634871,0.806743062523217,0.987313824192155,0.251031029766635
89,6,4,0.426038555083959,0.35949220203592,0.41853896107187,0.69320791722876,0.41475407831124,0.106320185914346,0.66224794788931,0.0460749251402682,0.257238268893887,0.124106568314857
10,3,7,0.00180160366711207,0.0262074328937801,0.00333344250221271,0.499898338085506,0.54010575625042,0.522970106208146,0.249214299866674,0.663919450950762,0.374958933008509,0.579370379873831
566,3,3,0.721521381933801,0.057368711605086,0.556487148715509,0.267185402442049,0.392113724031392,0.144233241757858,0.278227161845029,0.829014425471937,0.285333157113567,0.732137564214319
414,9,7,0.844085377858463,0.388267525255401,0.881312401826377,0.290560677737766,0.69273959267321,0.606656089780179,0.0966184377154568,0.938261921581533,0.688822104239697,0.777522705956618
123,4,6,0.406210372665524,0.85574811604633,0.385203029379342,0.926358471752238,0.921348890528386,0.733308120121027,0.475504550657398,0.161098815096891,0.00535145955209155,0.855143285840703
423,3,1,0.893805157426675,0.000764264102303423,0.627516261805967,0.436942647133349,0.281901882432355,0.210248834431474,0.949678288348648,0.0912739990945207,0.0510731057267403,0.159391198485601
751,7,2,0.982209357120772,0.23573317715188,0.206385695681698,0.0306646711536683,0.0534132734033745,0.0374746763417033,0.867221815320896,0.317363857779442,0.420175778561574,0.0910835820562905
720,5,5,0.0226072459039744,0.279055709970067,0.613986946398206,0.185635382690234,0.00853397004054859,0.00649707746280686,0.482915814744658,0.168797816601698,0.397826630247082,0.700714692961401
755,9,2,0.32842329342016,0.384903988686111,0.0433377104082843,0.0108172523898538,0.422924386110669,0.411647469893844,0.0615490614266833,0.0723044027030701,0.793576504212921,0.604009144280595
357,3,4,0.280490551700722,0.885934677202627,0.52781479489957,0.28448899023626,0.482990801065369,0.205343889216173,0.800234377377504,0.818474911372992,0.277755311172246,0.727601311133523
603,2,6,0.269037254890683,0.353366318153078,0.374537407729914,0.0972127689309651,0.708806277212803,0.0669537172948084,0.406943849499221,0.760489820776135,0.987797608101531,0.359681336106942
55,5,5,0.761600356134493,0.578453581327386,0.105754135714541,0.652758278481499,0.579998331157025,0.388764739439168,0.579013846580987,0.0273414322632365,0.770021657108073,0.503113869599323
972,8,9,0.325102540878439,0.872827219713153,0.396330939627276,0.975687641182984,0.0825327682700008,0.0162071729668457,0.997899178900802,0.310062074877182,0.181234415030479,0.798329040810512
685,6,8,0.724071836238005,0.328052803014871,0.703781654608902,0.305076573119382,0.722347982058534,0.715609961728318,0.433028199109319,0.0975123086888343,0.369041762110707,0.505697514475533
791,8,5,0.122567252228712,0.0945386711022817,0.912819147354481,0.182812215970294,0.430233250923571,0.0766927790311761,0.662327793974918,0.418039750380814,0.975880648463802,0.024129857117217
116,7,10,0.591478757423046,0.25824488502366,0.628917783143045,0.412993947712658,0.195473285633209,0.0476725988307583,0.800046672704746,0.0321806566417916,0.00322588307419792,0.962568599170516
142,3,5,0.455438169825799,0.506517699445318,0.206793731495715,0.539096979806991,0.631485743638547,0.234301094269179,0.212339082379546,0.18653162211068,0.965462728157546,0.209231140346732
337,4,6,0.209856972910929,0.825512960946863,0.734994681560341,0.639325897753146,0.852705017441022,0.799855372369974,0.108203108452982,0.784025214917259,0.795897904580832,0.249003403354343
150,6,10,0.554963780772802,0.89660621164958,0.61088413237608,0.881217249309109,0.764448984552757,0.531370242532663,0.853708799325582,0.445508197776275,0.877286148541956,0.313785449982225
951,4,6,0.41820834805998,0.94807967640399,0.921017737104394,0.11013525202286,0.543968540013791,0.512582994993066,0.632134393271548,0.252369224694581,0.57643823517994,0.3148245691936
360,9,2,0.242282934099296,0.940894828167185,0.5906950676532,0.605021193188126,0.374769163778354,0.294576496387635,0.915433643580624,0.536803868949669,0.805895772703621,0.832627537514106
11,7,9,0.266564109976334,0.94248594746727,0.459278572631511,0.316339235034911,0.752280152944056,0.0926057940565088,0.960890298738983,0.713610005480796,0.312378801988321,0.550342598634819
934,4,4,0.840574027133035,0.663912046305253,0.866538051240356,0.708978759163572,0.913961991806445,0.609898505528833,0.338974347255286,0.364847505721776,0.020603642932279,0.953448039652687
182,1,4,0.407808167609456,0.366197656255541,0.276205663290853,0.206803666416206,0.861542283715634,0.119491993012293,0.194923643319891,0.403702903014701,0.981325683455006,0.403099129864154
656,4,2,0.108540700973757,0.34550557317764,0.352418079939135,0.996679427896254,0.1428635173938,0.044866930269161,0.00938856911431067,0.771628826650907,0.160332449223823,0.875876269921381
138,8,9,0.148027280250029,0.0481770928283921,0.0370857014437672,0.271951572640007,0.765411505311495,0.302402790182075,0.0644961333747488,0.855733665604587,0.865399422663869,0.495064460462774
472,10,5,0.0315798356226878,0.718956291057891,0.970694510701601,0.854163573535788,0.411426283968426,0.17227195501284,0.778854629604216,0.899408618071256,0.869976607752545,0.059907195435348
704,5,4,0.385709949595318,0.740325177548779,0.306360515787383,0.0134790397178847,0.195038381932629,0.17823615820708,0.199053612859617,0.0424016295718029,0.66809018561109,0.891145150036784
734,6,4,0.562953843542654,0.631093700408586,0.255575972523913,0.504863097371091,0.122153222363489,0.00780761379257145,0.670959562227759,0.887970477370149,0.61938164120249,0.423056772807636
66,2,5,0.716545015733922,0.478765613287641,0.566256615364738,0.657162705509597,0.468077284693532,0.33671929103014,0.808344791549374,0.0401201102160849,0.155387571021216,0.633379563783179
875,2,5,0.942617281085532,0.0432246225227136,0.344005795739917,0.0641520995815285,0.031072807850549,0.0289142514631397,0.71448637256152,0.754037546894443,0.761101504178764,0.95417237247997
871,1,3,0.917687344866898,0.207381553521007,0.462604335079435,0.303872724144347,0.877085459834221,0.823556892855276,0.985699074291065,0.158970856538997,0.575268120506103,0.311733831209433
559,8,8,0.843347903118585,0.774741470447439,0.531813719025673,0.995774531754525,0.709338577689556,0.347790765853815,0.388298328138143,0.857789581634966,0.815130908037396,0.786967613572907
657,4,2,0.166472045610379,0.140621605126327,0.267423589235195,0.992352194529912,0.295760906393104,0.213950178920244,0.126242017252906,0.750649440078996,0.856601600573165,0.399111663862108
740,2,6,0.747344605707354,0.630397876532958,0.178524328456167,0.143606422469951,0.613372057831148,0.449837136512259,0.223669088433124,0.164978674625279,0.175017414728925,0.166961120512779
623,7,7,0.466971180549776,0.893262159310142,0.513047821198963,0.725365170475724,0.778864745117608,0.0634897675228186,0.113558473947691,0.782301085471199,0.420785041222232,0.825382790591056
159,2,3,0.360454237740999,0.774665307746944,0.740156246292079,0.217601401594165,0.498856128667318,0.464858390684668,0.770049182886188,0.906118443731032,0.645126599106239,0.544981893200497
305,8,9,0.102463109841291,0.776344797468814,0.0302607876481721,0.382758781974553,0.300860389412823,0.0269436468640944,0.27359522743118,0.347534525999078,0.456293092098087,0.869570931312582
477,6,5,0.152603847719566,0.818038977400609,0.786417699521314,0.250682703403686,0.962931390889059,0.674430339218783,0.0220301525082439,0.176963206444774,0.822568832419184,0.763858829402528
404,7,10,0.324260894724401,0.978487379252212,0.159997141189105,0.511036515024258,0.545556447892985,0.401298050787903,0.438307320085727,0.577202126255212,0.548093899074406,0.359740848806524
711,4,6,0.672252445627865,0.82926113865308,0.584375598563417,0.148396625748603,0.64650596074434,0.545012717628508,0.0354815938513959,0.531156123875477,0.554108285134798,0.233207328170002
54,1,3,0.380900910404185,0.437972386463382,0.223437325904379,0.096871044045873,0.789425114048412,0.335997116328945,0.12430763644746,0.941957509764843,0.407709383476665,0.787928063592827
824,7,10,0.811997369371657,0.65054169268969,0.810843996137124,0.773124915105035,0.621685590956174,0.0740379614660558,0.446778450156073,0.0256218357668025,0.89722691509088,0.011172407127195
807,6,6,0.785389353920892,0.315755642493907,0.611998444411671,0.438865047035506,0.757522616373515,0.455708158574983,0.773032694505993,0.0473012837883318,0.0745729164150078,0.104245493570343
15,4,3,0.088732690167753,0.688584082314931,0.298234154241672,0.629278372995486,0.894743976406311,0.553066313573508,0.823476096606348,0.728741747255228,0.0602053541856352,0.247216392011195
371,7,6,0.754890392460744,0.543654323778162,0.0578785580390133,0.827631058764388,0.566708048467012,0.0673733487607324,0.0576646476926515,0.331638142361073,0.834861537045985,0.440587093608058
951,3,7,0.988494539574115,0.951424220081768,0.216171804590453,0.152318384083593,0.303328102025692,0.284015044471423,0.510289638313977,0.829310863008839,0.475637468866049,0.0859192713630153
887,2,1,0.153097214072198,0.635461680223839,0.696373436482484,0.450451391459699,0.00835774578447454,0.0024782452298269,0.0617374746960122,0.684464078183193,0.690509197768755,0.262412279176665
498,9,7,0.408333111488586,0.793530513642798,0.997064349022438,0.951351621082914,0.745891687147925,0.239118861086425,0.554868674459285,0.131100062300684,0.39088811732966,0.706423720296845
136,7,2,0.586626153403684,0.317182615137938,0.530654523488204,0.519007007757947,0.888609398058127,0.729426779746997,0.598788212992507,0.756714232878969,0.352669665493048,0.998314722913457
886,2,3,0.0333445187764941,0.939001802761434,0.544328681304678,0.368618603875395,0.356787656367174,0.000607906037379355,0.238607437663595,0.0023068884883076,0.540461773414095,0.672552917276462
474,10,8,0.939252759255841,0.901110290660709,0.996263067099592,0.563121342823701,0.129193064741627,0.0489397202181863,0.162855069452757,0.942733040733775,0.30636466369729,0.329071209965786
908,4,6,0.261738028289028,0.494610935241566,0.830505167041929,0.924428306713817,0.196259373932029,0.0964842809558154,0.666442421247042,0.98022955463205,0.482613138704305,0.411830980477598
63,7,2,0.849258418996516,0.943189803920919,0.27821886914128,0.63488708053641,0.833171949805995,0.0582200561012813,0.76279017781408,0.781639392031869,0.218584812228382,0.225814342218474
909,4,8,0.618089842751622,0.931735886109318,0.0492599636184284,0.914386435152125,0.667984715462802,0.134434997966839,0.0725431865813443,0.0349934397515142,0.983983364208136,0.930416619119607
442,6,4,0.349586724009784,0.606832500381349,0.447911968266731,0.664350312095601,0.463681470375252,0.230131076356993,0.865682479798887,0.528273343582428,0.43213560023536,0.470934699959843
618,6,9,0.186924013905623,0.945945297390921,0.33182113101522,0.698996511383681,0.489378814616869,0.331266789349077,0.859859742701589,0.68835548465068,0.125075755256065,0.330532551206788
229,9,2,0.652039489501668,0.293705912938784,0.356317166247917,0.653310866895877,0.406900148157426,0.200836945064457,0.494325499789976,0.204508529880061,0.644932181255636,0.481305212880531
522,6,9,0.937840112433094,0.674234641489061,0.124884014940704,0.851586823289189,0.428546733463835,0.158044862689083,0.692407904277905,0.872221655061445,0.798167515204265,0.477773104389524
537,5,6,0.400404275014298,0.884263525156374,0.53931462731075,0.127139912570454,0.610550588641712,0.0144085329090362,0.595617927019508,0.921182231095899,0.0425430110438261,0.0370188297560904
584,3,10,0.0665551187383244,0.873309927686444,0.635424997273134,0.565464079969027,0.583788643449522,0.535730194872473,0.377935122792539,0.549509033554653,0.795913342163432,0.45646773680062
308,4,2,0.850433862365875,0.0903136580080492,0.454591861074395,0.824224616180337,0.548875237645628,0.084125638085378,0.656029676355491,0.901288665848249,0.0275660656756023,0.967083761503222
92,7,6,0.626119065972115,0.996137560388725,0.110141952977702,0.383560329323658,0.880441282032849,0.567329815208962,0.932142829957651,0.400596688510571,0.634106025075796,0.539010813928815
234,3,2,0.421413718328322,0.727400818436313,0.459898007711675,0.349275191729516,0.182473064998956,0.142804037971229,0.640767190905102,0.644127394418512,0.467821930358978,0.7919693561767
213,7,7,0.449778125707433,0.645130611772509,0.634782288000453,0.170694398841192,0.431125975879934,0.150573259862571,0.0131065235392191,0.0965056915749563,0.96886905621381,0.163939352090936
30,7,2,0.758052639033925,0.488710983042861,0.222067819043901,0.194729313401924,0.0504687582844868,0.0385023926409981,0.786601049617981,0.309372771711904,0.269673606652394,0.671638195355679
636,9,8,0.636499095872999,0.615801148149278,0.566878694038908,0.655168080639234,0.380621620997484,0.0930094831434159,0.1550951945415,0.467114103943808,0.612357876606798,0.576142400873592
