"n.sites","n.pre.Bsal.pre.treat","n.pre.Bsal.post.treat","n.post.yrs","n.Bsal.sites","psi_bh","c_H","c_H_pro","c_S_pro","phi_Hb","phi_Hb_pro","delta_s_pro","delta_L_pro","e_S_pro","e_L_pro","g_S_pro","d_L_pro"
226,3,9,7,4,0.742946925129416,0.259165228441497,0.736685633801732,0.203995487225312,0.477298713679705,0.68937312837217,0.249134840599983,0.134327926714906,0.435142021173541,0.0481305282751331,0.626842883500294,0.749286850038869
314,5,3,3,4,0.877289126509963,0.572704997486342,0.79393272357865,0.0127382882375503,0.661676255849563,0.979734912537475,0.478047475152137,0.0167712752775435,0.739624262453103,0.550060081687104,0.678652604927472,0.923604135085107
170,6,9,8,2,0.650886929849186,0.975158367323852,0.98459955846459,0.87672740832984,0.460921062831301,0.551711586729625,0.490124402633286,0.0100890329343157,0.690705340843741,0.00281994246921968,0.350482179934718,0.967250209458196
238,9,3,4,5,0.849708298046002,0.688205823780107,0.785782903820636,0.260285193412425,0.379417845374718,0.627639585225706,0.0988555501175346,0.0941920604146476,0.524541742265807,0.661875953938905,0.298214477541856,0.650222453717887
881,6,3,2,2,0.595627494527819,0.63532759500891,0.959350525649771,0.0789300489454297,0.651037908000569,0.997185503230898,0.293442129868292,0.0941807745116569,0.0146654108011397,0.945485111272708,0.656290298311785,0.127598365649465
923,3,3,4,2,0.313895370877814,0.466951784530282,0.599807117630035,0.772946019450296,0.64138411898308,0.738919283355021,0.924700383717846,0.0291731497457956,0.995540414703335,0.659930632463004,0.48282890088819,0.0491395549925743
390,5,3,5,5,0.584222175985924,0.262124200925813,0.331040206006017,0.541218057236425,0.792808764376491,0.859119652586903,0.297661559772957,0.265332608985116,0.454521291335463,0.917624830791843,0.128485080208653,0.754683451995067
885,3,7,8,5,0.285405039270967,0.189736587015446,0.669791795906515,0.0734930137465708,0.0853738448388176,0.790677781165875,0.304376534634852,0.0924777741540401,0.719079278245359,0.920583617790323,0.183757963034417,0.901208943543374
455,7,4,2,1,0.962214593158336,0.843565206950624,0.892742642462647,0.860530151407304,0.0745390504722251,0.385777397963378,0.958623544212221,0.290497969771546,0.296759137898567,0.363137192754284,0.190911749319732,0.763809011479653
113,10,4,9,2,0.230749936223798,0.0818590952506522,0.522185702344474,0.94617272199362,0.648976236615749,0.74290678765115,0.767839345699851,0.71196893021776,0.740455449819192,0.0174498113852926,0.214036219944619,0.900043047980173
347,10,9,6,2,0.976485973631567,0.397254296791716,0.9897991841379,0.0289810703157214,0.390810667364369,0.583806499000633,0.124847704822873,0.0174915077681052,0.0883987480876269,0.511208997733542,0.576468777308008,0.824688722485048
243,9,5,3,2,0.830059489717358,0.0461402812757296,0.583441602471249,0.31831818392335,0.00826894270393532,0.853598383174748,0.997643989628204,0.822856543982786,0.327651163574192,0.205937312344881,0.163804139868123,0.0126230036797468
920,7,5,3,5,0.0495558547615539,0.0374567083840957,0.475110376617828,0.17017881042657,0.981618497002334,0.991433983956678,0.5846604561385,0.0959337406199741,0.9393709112752,0.00449987551190425,0.145881377290795,0.793771049963729
454,4,3,4,3,0.398773176771146,0.0885242839782499,0.378897981387845,0.99106620274696,0.386542621199763,0.669163850554238,0.0147964090476744,0.00544104103885693,0.0281922408930492,0.658941199478414,0.0308327353384811,0.777687132483185
66,8,9,5,3,0.446236983596091,0.997492892608023,0.998802972421675,0.459815606947127,0.833345345273125,0.894085882100971,0.657410137984273,0.592242042865069,0.538912340469123,0.93443544144663,0.849199577523558,0.221953440435627
301,6,10,5,3,0.497288036200101,0.61273506902901,0.735618275520514,0.908348496939149,0.0158451184287202,0.360117411214449,0.502004815938603,0.170581742038924,0.256509325437271,0.0806910855388036,0.837548207020899,0.3929216777049
750,2,8,7,3,0.52740010518292,0.514859334788378,0.897217817930029,0.821660859211022,0.57678761445363,0.867477424268044,0.162865637745382,0.100693980668417,0.592330837521213,0.0738886950228596,0.710395556059014,0.0252732673432212
361,5,5,8,1,0.734456882222532,0.614419389882241,0.716806627699818,0.23294421997196,0.0880714073165087,0.887345329825931,0.124655712442752,0.117898009275711,0.394312674351805,0.553410155629925,0.218615221466683,0.744512406448601
482,2,4,9,3,0.443148782477598,0.301774958812399,0.99849884091681,0.803105294584739,0.866448646292044,0.992875248237353,0.570343777769594,0.0475926839913259,0.75242766112301,0.128113664012239,0.703469236923754,0.672348220756627
988,5,3,8,4,0.186574095329177,0.00252568310506176,0.472878322880152,0.197021094226255,0.885041905551427,0.92947808834563,0.430346594617376,0.096474092717522,0.0865024034390459,0.223451051552757,0.929679217258166,0.61710729841271
755,8,6,9,3,0.225005706723896,0.375765649006958,0.945055004238519,0.438492094907816,0.019218521858356,0.513561820783504,0.948189924086118,0.783808864977987,0.428439689710527,0.951836171704554,0.281558880670345,0.0317047980623087
317,9,5,8,1,0.318766168333124,0.819477818777785,0.961272619572431,0.597916738583636,0.0357892045143526,0.175293104990981,0.469207305266894,0.288894178654257,0.40831961549574,0.729773615435557,0.479245809685299,0.859219661184982
515,9,9,10,1,0.452010618798551,0.254534605656797,0.644406072604463,0.087067040346819,0.175584466426563,0.20006991285518,0.453313675825042,0.440690298475015,0.609971477424656,0.343875562683539,0.770771798043698,0.655433508924907
431,4,3,5,3,0.242347257275204,0.977525583829149,0.979136610171775,0.52348233310564,0.249518170584203,0.941564466306858,0.22003919067923,0.157862963290603,0.96197081124722,0.803444007854559,0.754905927192746,0.152799450716842
970,8,8,6,3,0.0167060284681385,0.736882867295365,0.743188558692508,0.868140027906932,0.103433998887544,0.142885501800752,0.466669388892711,0.404176500549482,0.954036835195939,0.389586326970858,0.662037188042561,0.762496673450712
621,9,7,9,3,0.565727505602315,0.115971107921354,0.427312661180588,0.631744031421933,0.961229021360585,0.988036933082512,0.344115979434387,0.190696272195907,0.0771174275391735,0.0439980889594881,0.143158688675938,0.969572121847142
573,2,6,9,3,0.522808827835112,0.570227422678564,0.641917144107047,0.112056329904217,0.569084196798108,0.843824546711349,0.711778040397959,0.250390244842267,0.737261581188045,0.224859752984461,0.255526910749823,0.471013796040555
118,5,9,2,1,0.85546851548485,0.00726824832900893,0.389683988314388,0.198278155260161,0.635375091082277,0.97021069267429,0.431658107581362,0.274280882867992,0.381688347322424,0.0715793297353899,0.275783420339995,0.328725858023134
845,6,8,9,2,0.837444463354512,0.668979674069397,0.752935262031027,0.944052599565242,0.617150884457678,0.767710631194651,0.62347738772314,0.613219285949902,0.547125567912636,0.859969577787467,0.0722181352774147,0.60689166010865
843,5,9,2,4,0.392092279543262,0.879171039632801,0.907931947323833,0.0161623946990119,0.659757450459013,0.891213767237695,0.984249937617336,0.416922646868339,0.628177140096412,0.841207294689026,0.176166975309374,0.560637797572138
532,9,10,8,5,0.758879696291639,0.653450610990915,0.844067260010154,0.878525689042662,0.761087875711685,0.886055927003658,0.416260342151974,0.247801555907937,0.107676616219035,0.580962205664837,0.38431352198713,0.339461629321822
530,6,6,3,2,0.631570763328043,0.162035782583919,0.78531121576844,0.0282600962027675,0.610318456961727,0.934714501038093,0.885492307599122,0.143579670717579,0.0629048160011647,0.113734467563545,0.96852211385949,0.23530414704266
994,5,4,4,2,0.288758330236678,0.884897125712573,0.914876380886484,0.658660553892725,0.969734365144954,0.988843848153274,0.935052633568458,0.334609339435142,0.00219906122761313,0.483340586478985,0.29388949445216,0.348081738960929
678,9,5,4,1,0.698371581918886,0.229856977583142,0.475385305313328,0.967276536580105,0.682887377569312,0.961028702553028,0.922495941134635,0.108024656588728,0.542678203693475,0.652711505051982,0.590430866487441,0.617289307912276
803,5,3,6,2,0.899843606907362,0.824141732110898,0.864368562226977,0.690553326377273,0.357782726708171,0.601299300031737,0.411143295721873,0.276214576479636,0.909356097819749,0.609677832910139,0.375395689682313,0.643918170940317
716,4,6,5,2,0.595107897542929,0.404566397073143,0.499575411463334,0.38349626838488,0.50613958041463,0.996078222581077,0.733694634780311,0.129271859587583,0.178859021245036,0.204367040873226,0.332441558613256,0.274891650594212
216,4,2,5,2,0.889702279245458,0.367774897061754,0.866598615291088,0.349449228140153,0.559870716231107,0.951167768766282,0.193464263153542,0.0449661420428335,0.764453516954463,0.503308476476721,0.218813932628068,0.86307479062397
281,6,2,9,3,0.315002119051386,0.63807762251494,0.745568969186398,0.591096892269771,0.688571140765422,0.945609525357752,0.203137234942801,0.135440079163923,0.624164799953694,0.441061981201405,0.557221016967087,0.100063013119926
824,3,9,3,2,0.0763033468069043,0.789846516097151,0.998385855125533,0.790258183353557,0.828635613567592,0.856224659726934,0.151836294520972,0.129901740796628,0.0289085063992767,0.287233983000647,0.256822447098722,0.2348976212868
549,7,9,4,3,0.049180700332881,0.874612432119483,0.909954149994114,0.140961441160971,0.018703341579251,0.145354039426667,0.351128973239264,0.178286857211629,0.499269488741388,0.84619613194603,0.493489954838133,0.0129050242024474
351,6,5,6,3,0.903231628432707,0.940598855307512,0.993260054740891,0.812667442691093,0.203972854274581,0.530331624708716,0.420638943583379,0.299334231866284,0.21936377889209,0.592349458811968,0.403913127373229,0.987734828940686
275,7,3,2,5,0.943343612309964,0.676631812181161,0.702484793601511,0.35923922967338,0.769165515121445,0.776320131131559,0.309632499063294,0.0873581783850125,0.945850729169883,0.675319873381499,0.781914085614868,0.689436877354141
326,4,5,6,2,0.646326973805041,0.227000708196918,0.930487727294113,0.74291701631241,0.416361600007722,0.606164204850202,0.801285585978255,0.219093123442462,0.39919054533313,0.638233819568367,0.0956329127607867,0.651358849926735
463,8,6,6,4,0.887465312809474,0.544699830086436,0.981400665262862,0.815747629271634,0.460428453465411,0.49310909691402,0.870643832383514,0.263336076916063,0.069981369611551,0.596731469489937,0.807146318490431,0.799956686798157
755,10,4,9,5,0.619642947717197,0.0952449152469169,0.513407300645936,0.494337899780204,0.732691530414182,0.78766388081479,0.868414462879137,0.00185403081121843,0.265315996489208,0.472081625954993,0.227590111580677,0.976258072301536
746,9,9,5,1,0.264643496536207,0.0674925128232921,0.488909679670695,0.800152216565888,0.412523736301367,0.523254851697768,0.775189311190206,0.376280538676551,0.62638542878218,0.408652455468103,0.996494851690601,0.372853149276716
57,7,2,5,2,0.980510149370087,0.260204544636072,0.501912795962015,0.868468149111047,0.381424900641362,0.614467011220835,0.42521953592163,0.0685611630017947,0.0399480876100715,0.548828975992347,0.224713059358182,0.940597362246946
565,2,4,7,1,0.329798604382551,0.449343814890017,0.980270804583007,0.294010881607397,0.472237170819449,0.589698099319805,0.774432677953295,0.394634301780557,0.625009100138652,0.771774710139097,0.805031762453564,0.262363344103796
429,6,3,7,5,0.299271534419875,0.48091566915093,0.631209911314061,0.229444073334569,0.0716794019666268,0.989453817472401,0.274154718595813,0.217331467365805,0.582137341236766,0.0544549947392428,0.426702744560526,0.0872637260680553
572,3,7,4,3,0.971196838965127,0.835302727610734,0.990771132251253,0.293093317804253,0.253698664442217,0.625313962351472,0.0921901018889854,0.0641388246745642,0.346405966735445,0.0857154807688901,0.723388231796632,0.705479320405726
940,4,8,3,4,0.178365562085412,0.38546689742154,0.626510614475573,0.159368122270424,0.000137344021350145,0.173307172617471,0.22919297575173,0.157888337175137,0.621295059881825,0.660578747180197,0.0950519225533586,0.72423848372132
705,9,6,4,3,0.383075631928118,0.793871603436698,0.890592280632129,0.379584203095245,0.325138350618025,0.760538858563814,0.551152709742426,0.549723388369114,0.853429532634211,0.89920497425457,0.929356041281251,0.527512696067733
71,4,9,9,1,0.960968851822452,0.848200049282657,0.92655794182442,0.738132425358705,0.509807463949057,0.757300601221735,0.651056717162789,0.204545642179356,0.594049193481472,0.908724971849564,0.804459641499096,0.338671588839102
985,10,9,7,2,0.532605780827254,0.169702525451966,0.830757359054243,0.81075055382601,0.485167124011274,0.535630616487363,0.994372447813116,0.797754264410452,0.782385544867767,0.63973122913593,0.228482648078096,0.280741058164136
308,9,9,6,4,0.704703144889348,0.177610448827408,0.333497562526151,0.529578265232639,0.130129100235505,0.707516205432797,0.501606672762381,0.0994275532386375,0.555042830240633,0.114511501631304,0.344402334595099,0.165130684864009
119,3,4,2,2,0.00827856298950501,0.844624813891109,0.891053536139084,0.583138039132254,0.537303364379774,0.823574625222409,0.748146649227478,0.0306968245825113,0.987340426911833,0.258814163355134,0.721163963187882,0.62246542953318
679,10,5,3,3,0.146051788638206,0.190973846935225,0.399007642450122,0.580604250235925,0.11124377595929,0.640755857125086,0.00900729396955576,0.00086494334405351,0.709404480520543,0.883422144310549,0.787411523875943,0.397416770534636
254,6,4,7,2,0.50726594333488,0.589416443037172,0.895524328072972,0.234426700042724,0.378865718443086,0.723624117943592,0.0226516717978753,0.00923034855199215,0.683454727088357,0.164814708699426,0.457188849288877,0.63512315880144
676,2,3,7,4,0.917397640157002,0.52222412106928,0.899462221117592,0.84311026862266,0.512619345998811,0.797340735608731,0.603253366005537,0.353752236618686,0.780751306434325,0.117631296821381,0.066334648233396,0.341287167857285
743,10,5,6,4,0.549858681660937,0.874186001769011,0.876710837861778,0.529820273320307,0.0124607379372232,0.646676215932142,0.740155462917523,0.0927973120500733,0.0423652371815639,0.282989974308968,0.502518418670027,0.415582312696334
68,8,5,8,1,0.727014139106963,0.181110719013796,0.420583890712437,0.968331410190184,0.542103124389541,0.854049052001352,0.0983535775126657,0.0650389978480945,0.805538342413027,0.765245011860365,0.562306541888742,0.441423925912566
403,9,3,7,4,0.723447379180929,0.574360616522934,0.782502118677461,0.608778074005619,0.722721179063455,0.77959546702292,0.0272771443195641,0.0001540164635612,0.583992226029327,0.376538209079346,0.940352990051405,0.955142926340713
155,3,3,5,4,0.627969188698195,0.116298085395363,0.691197511907699,0.179198271488002,0.342387813322945,0.83022819767073,0.00994309499198571,0.00677175918051513,0.752712123231264,0.844619097626931,0.399715950995358,0.527107432384347
859,4,4,6,3,0.754219303393108,0.519137486079196,0.619360521621626,0.108496286807302,0.157688590914942,0.509374391528066,0.964575590098975,0.718000903959944,0.0858256427264307,0.798540327892266,0.0299795248239767,0.274068101930548
83,9,10,4,3,0.814724370580097,0.698709533207468,0.710847910125008,0.0637131605185801,0.0998604777113302,0.130832717693748,0.268238989254576,0.203358323198758,0.612060412134929,0.381423993186629,0.282839986335463,0.862329217667971
769,4,4,7,3,0.66530227524261,0.945620889781322,0.969932260489842,0.888198291824083,0.608669835460838,0.915089681878882,0.592938946550409,0.20805816730501,0.828709545652894,0.439306756697386,0.74594020966508,0.595789789387025
349,6,8,5,4,0.360814349380508,0.379276188633498,0.406766369431631,0.759271943787299,0.393211468216497,0.528496773595901,0.0680706933060661,0.0634654299561522,0.256785436482378,0.197198598354589,0.984749508722383,0.0256692556816386
14,4,2,10,2,0.954238629927044,0.668706649571285,0.751916580466237,0.191878224182478,0.250392900352483,0.768428251131387,0.65132441884086,0.51290425104566,0.486651089330344,0.480615790314693,0.137455672898889,0.953104619690054
579,9,3,5,5,0.26388732168409,0.938295824403316,0.992920734457669,0.661293601652817,0.968195508289267,0.9855485982479,0.653242527237418,0.50309282259358,0.0612313916159095,0.778515204952075,0.378157028762321,0.353083057854162
