"n.sites","n.pre.yrs","n.post.Bsal.pre.treat","n.post.Bsal.post.treat","n.Bsal.sites","psi_bh","c_H","c_H_react","c_S","c_S_react","phi_Hb","phi_Hb_react","delta_s","delta_s_react","delta_L","delta_L_react","e_S","e_S_react","e_L","e_L_react","g_S","g_S_react","d_L","d_L_react"
362,8,4,4,1,0.828220343697676,0.539491814296716,0.847810780395546,0.5584663153562,0.5827224209697,0.598700331718055,0.667730977260448,0.88202549275409,0.205266371115926,0.0795643482022095,0.185755420359533,0.434263317552651,0.748658102025395,0.33134076435864,0.731045381051527,0.160619248005259,0.00833489412643128,0.672706074189069,0.720049864101966
945,10,5,8,5,0.847455217539123,0.265300751108467,0.494015698833992,0.979044691371848,0.98705960786589,0.369414994997601,0.421875806128964,0.260598414398497,0.424188914719364,0.257147427562823,0.128335708498792,0.486212101079524,0.702142419009185,0.478981347298948,0.594554922762765,0.743552736053732,0.60367927485061,0.30527401784074,0.358079329618487
622,4,5,8,2,0.236939931917097,0.183159793045628,0.834417370168646,0.369724032025994,0.503736450720078,0.532100699247117,0.728274616284173,0.397591557077598,0.104433122902294,0.0171028910360122,0.0361802591208725,0.13040410934044,0.327011169129531,0.354702749611624,0.762872815454423,0.38588354350233,0.237536258326986,0.037279322077916,0.894328118885404
365,7,10,4,5,0.791337770767487,0.937588330661785,0.946608541569731,0.0169981640803395,0.362249054518544,0.298759527272591,0.525082445709069,0.386130846498907,0.292590451843571,0.2179466760268,0.26432546170648,0.934817100898409,0.970343012452422,0.400645459598349,0.90246237709248,0.947194458677364,0.890109597691405,0.23359896746038,0.534478001825926
517,10,5,8,3,0.68626797224211,0.724715205442463,0.909840549231058,0.103413647009875,0.226679341906277,0.041849448478967,0.539176314594985,0.27062635982153,0.0491880212771939,0.19987559417548,0.0107090969148369,0.804199237396987,0.809320422906833,0.136967405223893,0.861069855698066,0.729187747964053,0.608907458932398,0.353720147134014,0.571444259185094
769,5,3,6,3,0.717203203130537,0.124776892251964,0.516914985195962,0.240579792646132,0.789333868186344,0.0970352238422725,0.28991960593976,0.32113599061803,0.40969747508443,0.210047693380044,0.269617483791271,0.913260330360732,0.967871224682684,0.0193090367305558,0.688408256786263,0.219586489576404,0.00573805740630957,0.676742107475735,0.687460460661677
401,2,9,8,3,0.808206680024089,0.208467795517435,0.669970920254015,0.417157121874136,0.437078647057038,0.96718190374719,0.992006085471777,0.555385880455165,0.391736531304172,0.213969446723136,0.333922671791971,0.64990758733179,0.887169028355782,0.330364922677632,0.548323495178251,0.751125625857106,0.0829576325476839,0.665733234959329,0.893513050390829
396,2,2,9,2,0.981428808564832,0.910003543049539,0.952137743891473,0.0616253981364425,0.297662896239401,0.578072450970602,0.726883911146551,0.1001692682422,0.0716897918194532,0.0589528696401792,0.0282565047560609,0.348695532123442,0.737196312045733,0.599796767706517,0.703457582757703,0.181003433925984,0.00476464036838213,0.6779309430453,0.710592157799875
258,6,3,6,3,0.903124717347766,0.7918845309444,0.847029722189889,0.358256845856016,0.555350424275853,0.978898905224144,0.994179947535571,0.985774154889328,0.463100526516675,0.524190688053174,0.110744186044647,0.442098263454391,0.902864718285627,0.59030676668575,0.625851336597349,0.596592961840634,0.0604060257557263,0.183047373751015,0.94092718063737
37,8,6,4,2,0.302678091574577,0.50667925814474,0.809441844860636,0.340793090227712,0.752315264438539,0.420067368537141,0.949142630635176,0.293888114284631,0.760008570204885,0.289938924907535,0.381642057330654,0.466905884074979,0.819575876716628,0.642266694928287,0.835688707267872,0.51432409388402,0.487504788432218,0.1686583505505,0.815933943254461
447,8,7,3,2,0.599738263270375,0.21996872839001,0.503721211728426,0.911849804905197,0.954705852247819,0.659712977968971,0.706743180192324,0.106923759282054,0.168645470622508,0.00656940998815227,0.13933881854367,0.656541796876979,0.861899987570984,0.896342616921687,0.945877782286522,0.266144282449572,0.048716037671886,0.142424625399802,0.874364671492532
351,5,4,3,3,0.907062650989671,0.0294114792846609,0.137990590939468,0.345039386545192,0.411559029972924,0.753823824880482,0.927044767204222,0.281214664708497,0.369074656171515,0.249353998923202,0.171934394336526,0.813681342335301,0.985441904481606,0.323353974814131,0.335600018384679,0.225844342814898,0.077736352399739,0.200631694568763,0.539645023483546
296,7,2,8,4,0.585006077788467,0.828345079199714,0.994023043700369,0.819963852452813,0.905229014000672,0.42120747558591,0.692041778344508,0.280144758426351,0.232604950718256,0.152067232081003,0.0605478900693634,0.265839668687945,0.4493020653291,0.566067433475377,0.625954806465156,0.161929232711298,0.121354536858375,0.130517139116768,0.839520861502151
586,5,3,6,3,0.295142342174728,0.278325841737259,0.962549761763195,0.89540138579628,0.941479096293045,0.299074931600597,0.871987052724514,0.557749916371191,0.686262426430942,0.529458973969664,0.152220271386517,0.225048331721849,0.456573023357125,0.943982502799365,0.990801196300082,0.109744404825103,0.0306355953270134,0.287081318054604,0.348717747469026
564,3,7,2,5,0.372872716708342,0.226584856017446,0.725195311146612,0.822539804718271,0.959499775010154,0.151972455124417,0.573110384476239,0.0613875407072715,0.726517181952833,0.0131725443744292,0.383283896655544,0.0149490885341307,0.521122866637607,0.199377095998521,0.604839344167737,0.55200401026269,0.445037687864953,0.436204039116669,0.578846102507298
900,2,7,7,2,0.607666142736794,0.212656616555341,0.646640231834303,0.561327223539446,0.994570650293079,0.76980415616387,0.976370027498894,0.729907565751998,0.188827242606902,0.701344911644263,0.131666235160645,0.356543182471558,0.380434109854996,0.736703122710995,0.794125789084244,0.772867263475596,0.355350391875177,0.929620506063546,0.93145084428073
536,6,6,8,3,0.391571966037503,0.416300801601564,0.872579256881599,0.375359449676122,0.881708278216074,0.221229163833964,0.822887820193547,0.340704330206313,0.0494600439023459,0.151276234072323,0.0390686206320442,0.876845298394933,0.901605309148638,0.651954500406049,0.978377471066541,0.707864428691659,0.446303783899496,0.146309145084419,0.89123122447813
583,8,7,10,2,0.275836484381976,0.945924897402129,0.948152105494956,0.36879180076716,0.853937727939178,0.239289615712524,0.554603567916273,0.733748057573405,0.911158962031594,0.318044481000397,0.170006151441253,0.541943223566655,0.578335354421322,0.137017703086487,0.756686218776066,0.0732719450333621,0.0637382388710471,0.113732144020381,0.817724823621594
234,3,8,9,4,0.284222329919599,0.27394912416602,0.373059087539615,0.552444870133023,0.830259776419341,0.700508933750191,0.939402737924393,0.881987688509538,0.757523495297204,0.720516800538135,0.0562239395628149,0.65552931582178,0.754510340697531,0.851141775467806,0.987539117745607,0.163342877128092,0.00537398407925218,0.34591516544011,0.530098285914649
500,7,6,7,3,0.531681464978633,0.77887258232981,0.976776415145097,0.736716234488785,0.963207089767175,0.88199308044184,0.999478902890712,0.846588004876929,0.726773610181687,0.275423711401614,0.390471324295658,0.683506092447834,0.734416086147778,0.561730580994184,0.927741576894528,0.116976541530411,0.064185201289687,0.0851982242976315,0.886067121273857
56,9,6,8,2,0.0361676128987456,0.211956375476206,0.315453442039555,0.830777211685781,0.999432207893423,0.530226226821006,0.833761558008534,0.958059633071348,0.807529986294778,0.408854313686778,0.707978751990607,0.446281461927108,0.997561025316085,0.304413409186574,0.373458334253494,0.314644840266462,0.136124142952073,0.253455608486175,0.633355829727211
997,5,3,6,5,0.771458949550288,0.928364192229789,0.948675925302127,0.946685392861883,0.967430552494762,0.993385201941547,0.997812167322931,0.877250563233974,0.519754188783606,0.67358889909926,0.462286367802202,0.213324322852259,0.662248076740225,0.480085198938265,0.942802995098297,0.725597817388503,0.263729176389396,0.152447308813198,0.472725036952971
393,5,9,8,4,0.887535508579738,0.362875937071396,0.385197346661529,0.270194166896073,0.826965890326376,0.526093817720283,0.862686082362228,0.216356296407105,0.449028871818818,0.0898195531995724,0.363686334581839,0.984827698044572,0.995759027436205,0.766496661039721,0.77204304737275,0.762512291411287,0.255773208501904,0.950396453237859,0.965883898914219
466,6,9,9,2,0.694525879031839,0.0225254534452688,0.448533006755193,0.421285689373594,0.479934783451105,0.372383092952683,0.585405537080879,0.603314955922146,0.312372999117128,0.489517450721971,0.12057939311876,0.265285708098626,0.628946691505124,0.544740847517271,0.896903317435237,0.451464678453654,0.0609898266701941,0.985689238855056,0.98604234288155
33,8,3,6,3,0.0864968978249235,0.698649971139687,0.92388348500561,0.189284201693046,0.414171557724155,0.192097966308752,0.432279314808484,0.685171747479984,0.460306487390306,0.322670308473655,0.443568975900423,0.836486292269384,0.921572809184577,0.328572902110196,0.373630709839064,0.781499056829279,0.61312035949347,0.418680684361281,0.943668817517208
456,10,7,4,5,0.285584823210863,0.159095808811393,0.212310034091964,0.257193025917816,0.843336269133785,0.319947624235204,0.341197367048094,0.0195252040595049,0.858733105940046,0.00895835408163488,0.217301596535842,0.786182555441116,0.79453176657348,0.65180870104488,0.839555008348722,0.389920618284051,0.290671622936984,0.0894547740935581,0.438673038611489
521,9,6,8,2,0.279808726598043,0.491283233589004,0.991805717493056,0.778790603554249,0.928416857524008,0.322257414718927,0.346830830363675,0.850154215545207,0.162456814103411,0.318048669809824,0.00373005589008495,0.305007670624647,0.478418269352064,0.534932985015679,0.860465346674805,0.875294914374268,0.434063907668351,0.947825907759578,0.965180378461572
169,2,5,6,3,0.21903541983529,0.895952556909528,0.980352243391839,0.81591368038333,0.889667577755115,0.1986513335814,0.536505855171692,0.484999856986385,0.729669838314597,0.0523168072113223,0.222420016708515,0.264247293738788,0.532242605720771,0.372335848242557,0.887550118727155,0.423142578604026,0.0375352615778853,0.243142652333877,0.512854711740123
998,9,6,9,2,0.637421121463715,0.725985668719513,0.728007606243911,0.930832215827866,0.983579047077852,0.863349757088348,0.919309310715103,0.615623843688332,0.0907853873463813,0.171335238530246,0.0551152342451533,0.00672256549140438,0.491996805904615,0.329372100976179,0.536397766777332,0.472894520155387,0.386937591187404,0.120245178853511,0.134842826119737
638,6,6,7,2,0.565473774833535,0.297801972863381,0.443994930120137,0.0131118819745723,0.941142423786723,0.98637260901602,0.994960260083457,0.479149686314166,0.684648407664336,0.473118430920645,0.20373741488641,0.424212288088794,0.446315841533496,0.0135162773314398,0.186718489088917,0.950814169397461,0.892867783564253,0.0535898162913043,0.685222313130724
716,10,9,9,3,0.544182421332481,0.553067993954523,0.60219118484426,0.308253971248213,0.717233300565719,0.955957569570607,0.966691954879514,0.239236978578102,0.610370293288073,0.0636678186680501,0.0558018946083893,0.289096812387183,0.692344600594734,0.893353614067519,0.942792805613639,0.942761080687936,0.239313566144092,0.276722484158981,0.721245450643133
791,9,10,4,4,0.48686013646177,0.477475981658231,0.929598730389534,0.892787299277657,0.90353439549676,0.00917444237975869,0.665093027973216,0.230155201450712,0.39556029739487,0.0979584667069426,0.34498032345959,0.2270724844635,0.551288616245228,0.578124580084532,0.788625637940126,0.531275934681646,0.224905314533956,0.719021036964725,0.888083719003636
668,8,6,3,3,0.312916666302481,0.403145166246919,0.527072184652448,0.216112057203008,0.87352466673805,0.599508744185138,0.671607693353123,0.519510558078112,0.546677167211869,0.504994727540833,0.146359024405556,0.294975400359742,0.825954372601447,0.145668797818874,0.89463311509696,0.745029806282721,0.129478014772087,0.359347537201946,0.426732368358072
350,7,6,2,2,0.552684958554152,0.934564176618122,0.955332470841297,0.694637670244672,0.712036731515231,0.0735489498610608,0.655384477443379,0.953498237641156,0.432878104870254,0.669663380855577,0.0355325322735762,0.726612611604785,0.745541694005458,0.944828852509032,0.948930890112625,0.662197340184357,0.0416352532286801,0.659397928685113,0.841279464303524
27,8,9,4,4,0.947636135114031,0.595656292655226,0.892341592275387,0.309445826794254,0.730904233269462,0.371753397253668,0.711422249327075,0.0653237441030098,0.0922519249068806,0.0523410646380506,0.0202000112119198,0.821570993555989,0.879280043602294,0.960638367964351,0.964400674225296,0.899124946225109,0.358986803058738,0.0449539727120893,0.63791380219036
861,3,10,3,3,0.18902370915811,0.48269447685862,0.784619061442565,0.425551724997442,0.927429408145229,0.635440807324671,0.875931279262879,0.146145722884219,0.594092472149874,0.0373378643252155,0.126314427998497,0.6288043020549,0.983544281579088,0.470207005221699,0.543463100282825,0.463710876301816,0.310504117186195,0.204542698530224,0.466316694769964
590,6,9,3,4,0.0252278644655598,0.333394381435448,0.585060631880923,0.0898697796025313,0.982813447232439,0.349283693578932,0.465415987253305,0.538071140484512,0.783874057007814,0.357053378295361,0.159438589094896,0.539653420920298,0.594808488766911,0.254530844493723,0.39317750795953,0.165121577753802,0.0121868472524482,0.884791688885121,0.992105592483236
83,9,4,10,4,0.185485998074571,0.0534443642240018,0.707799036873647,0.396556015561125,0.74491763065077,0.0679042324724374,0.553658240091506,0.432463627826795,0.681644296270469,0.0782348311841498,0.504533322710061,0.445092383460375,0.852199349575145,0.0940643243778264,0.724495895670757,0.805139974861359,0.634390931040451,0.00597955395500176,0.923198802623246
664,4,8,9,2,0.344337965974701,0.929282130150171,0.962497984096987,0.433963625668711,0.852106934310834,0.196958516460098,0.32308192803775,0.897189298538794,0.654060357228992,0.734476487297903,0.270316012156043,0.742154671683442,0.845448430213654,0.94410357709832,0.965496530744322,0.34176237531635,0.0267377764209934,0.456890021931683,0.993928525896561
212,8,8,7,4,0.155432905980316,0.380845754006202,0.821949967547651,0.536449519455642,0.693482993847981,0.403146284809359,0.629381022072943,0.727622273357864,0.358054664840549,0.408018650903314,0.230848146991137,0.254953106568567,0.319396564773082,0.352387631796021,0.502057592679705,0.311157794165774,0.248654874719793,0.686443494906602,0.894669302578272
252,8,7,8,3,0.678098358986061,0.301223578175087,0.924794333900887,0.325657975405315,0.398179009061993,0.760879756427393,0.900240858790507,0.767310509137134,0.180869453607779,0.0871600732714525,0.170771094806284,0.992674884284544,0.996109555430667,0.787632213772344,0.868292630159685,0.5292884818302,0.0298738950236891,0.994808726569777,0.999873335645713
989,6,8,7,2,0.383890314275888,0.698862006164994,0.937551057148364,0.130872813586891,0.890828262813802,0.139443539429107,0.590839273421794,0.565933285137871,0.967232239317545,0.270201268260496,0.93274647674424,0.517678501801821,0.661339093287518,0.523620527697704,0.606910193447432,0.482179678927828,0.267499881072312,0.610010737342341,0.95973371364163
237,3,3,4,2,0.259052305772458,0.768728119982057,0.865359748025669,0.542250543577876,0.636800727868106,0.542472107408592,0.603450767940693,0.0756813661526656,0.469419244485139,0.030903679640791,0.337314580105856,0.369080667894986,0.918457391989337,0.0555128960751928,0.671432240905094,0.165316732489876,0.0160749683899131,0.123125988873187,0.663895429090854
